region,division,sucursal,ubicacion,Country,State,City,si_m_12,si_m_11,si_m_10,si_m_09,si_m_08,si_m_07,si_m_06,si_m_05,si_m_04,si_m_03,si_m_02,si_m_1,si_act,si_vnc_m_12,si_vnc_m_11,si_vnc_m_10,si_vnc_m_09,si_vnc_m_08,si_vnc_m_07,si_vnc_m_06,si_vnc_m_05,si_vnc_m_04,si_vnc_m_03,si_vnc_m_02,si_vnc_m_01,si_vnc_act,si_30_89_m_12,si_30_89_m_11,si_30_89_m_10,si_30_89_m_09,si_30_89_m_08,si_30_89_m_07,si_30_89_m_06,si_30_89_m_05,si_30_89_m_04,si_30_89_m_03,si_30_89_m_02,si_30_89_m_01,si_30_89_act,cst_m_23,cst_m_22,cst_m_21,cst_m_20,cst_m_19,cst_m_18,cst_m_17,cst_m_16,cst_m_15,cst_m_14,cst_m_13,cst_m_12,cst_m_11,cst_m_10,cst_m_09,cst_m_08,cst_m_07,cst_m_06,cst_m_05,cst_m_04,cst_m_03,cst_m_02,cst_m_01,cst_act,cd_m_12,cd_m_11,cd_m_10,cd_m_09,cd_m_08,cd_m_07,cd_m_06,cd_m_05,cd_m_04,cd_m_03,cd_m_02,cd_m_01,cd_act,pct_fpd_m_12,pct_fpd_m_11,pct_fpd_m_10,pct_fpd_m_09,pct_fpd_m_08,pct_fpd_m_07,pct_fpd_m_06,pct_fpd_m_05,pct_fpd_m_04,pct_fpd_m_03,pct_fpd_m_02,pct_fpd_m_01,pct_fpd_act,qts_ago_22,qts_sep_22,qts_oct_22,qts_nov_22,qts_dic_22,qts_ene_23,qts_feb_23,qts_mar_23,qts_abr_23,qts_may_23,qts_jun_23,qts_m_12,qts_m_11,qts_m_10,qts_m_09,qts_m_08,qts_m_07,qts_m_06,qts_m_05,qts_m_04,qts_m_03,qts_m_02,qts_m_01,qts_act
Red Noroeste,Division Sierra del Desierto,Plaza Cuauhtemoc,"28.4, -106.87",Mexico,Chihuahua,Cuauhtémoc,10992509.420799999,11525668.469199987,11802212.482800001,12275721.421599979,12327222.553599985,12482016.680799995,12306915.866399994,12359758.063999975,12537015.19919998,12912808.889999997,13458872.246799972,13623999.532399978,13962824.416000001,1540403.0448,1653269.7552,1727788.3900000001,1633704.6008000001,1606774.6364,1051830.7148,892459.0375999999,924807.9776,822746.3832,962764.2067999999,1233616.4995999997,1499466.6555999995,1702509.5036,1144895.886,920282.3452,757080.6368000001,821898.2224,796826.6235999999,969885.1220000001,1018054.1815999998,1100759.0624,1502689.3916,1087521.0384,1117978.7416,1456628.3660000002,1663620.5876,16664.04,167569.29,96680.95999999999,45885.86,115582.68000000001,123764.2,143927.47,228143.74,113613.03,105178.0,242986.82,120258.84,212992.42,238563.89,123279.35,283625.61000000004,465418.92999999993,176394.04,77924.31000000001,200953.02000000002,187690.86,18304.09,105277.84000000001,74168.45999999999,691401.65,730679.96,717939.19,836889.47,622048.85,508538.98,406983.38,476713.31999999995,564975.36,814615.8999999999,968343.1600000001,707117.7400000001,607126.4,0.03333333333333333,0.0967741935483871,0.024390243902439025,0.0,0.05357142857142857,0.0625,0.05,0.0,0.029411764705882353,0.07142857142857142,0.07407407407407407,0.02127659574468085,0.038461538461538464,19202.999999999996,0.0,49065.51,29326.139999999996,24148.4,56189.68,7410.800000000001,94443.59999999999,29308.730000000003,3944.9399999999987,2884.67,33639.41999999999,527.77,6847.700000000001,4995.44,10317.23,11186.630000000001,27141.190000000002,1465.0500000000002,2403.69,23246.16,28787.870000000003,8707.619999999999,9453.3
Red Noroeste,Division Sierra del Desierto,Sierra Chihuahua,"28.63, -106.08",Mexico,Chihuahua,Chihuahua,28507038.51279997,29833201.11319999,30858542.904799987,31566597.861199964,31885386.288399983,33167380.377599988,32455158.3632,32991708.67160001,33568965.082,34347179.10319998,35481654.87359998,35821305.142000005,36704951.39479999,1708667.4912,1892804.7823999997,2401259.4332000003,2175003.7956,2257614.542399999,1630700.9072000002,2038675.1708,2431224.826,3029511.7572000003,2922424.7544000004,2786621.6864000005,2739165.488,2276262.8315999997,2625949.0867999997,2287626.3927999996,1518827.0588000002,1431888.1768000005,1537747.3791999999,2319895.8992,2473347.2836,1654172.3732000003,1548477.5688,1830324.8523999997,1524914.5128,2449113.2772,2782476.3248,230407.75000000003,230410.47999999998,225550.11999999997,342073.53,182292.37000000002,280571.4,365203.26,431738.06,446220.63,312677.21,361194.49,508786.02,183388.44,286968.23,210012.58999999997,110307.57,697777.42,279144.64,384335.83,341683.98,235866.46000000002,318863.68000000005,474727.96,694290.44,1552680.81,1958421.1999999997,1874893.5,1613035.19,1288685.88,1724260.9,1069926.4,1606966.9800000002,1474364.1300000004,1735636.4800000002,2166608.67,1869304.1399999997,1956681.6,0.044444444444444446,0.03,0.027522935779816515,0.03508771929824561,0.04716981132075472,0.014492753623188406,0.0,0.015151515151515152,0.09473684210526316,0.01020408163265306,0.017241379310344827,0.017391304347826087,0.0196078431372549,160922.86000000002,6335.3,4771.910000000003,57294.8,67231.71,44004.310000000005,81989.73,-21460.300000000003,10680.250000000002,106452.93000000002,91916.21999999999,13074.03,61579.649999999994,33642.00000000001,26745.340000000004,2685.75,2829.6900000000005,2482.8199999999997,42189.619999999995,16525.19,11324.33,10666.109999999999,17440.39,14692.66
Red Noroeste,Division Sierra del Desierto,Victoria Sierra,"28.73, -106.15",Mexico,Chihuahua,Chihuahua,28130073.95719997,28801087.26719999,30006509.991199967,30983581.525199983,31904974.61279997,33375302.582399998,33344727.601999994,34092103.49319997,35179236.359199956,36664270.75119997,38414853.31359997,39743740.003999986,42532858.76639999,1876252.0532,1684242.7367999998,1564943.9611999996,1571157.8691999998,1533223.7683999997,1348967.6036,1697940.7704000003,1706989.4588000001,1741017.1876,1919886.9988,1815101.9736,2126345.55,2461524.722,1991106.4388,1460370.7052,1463177.8456000001,1316182.0055999998,1181846.0463999999,1431054.8224,1576526.5192,1681925.7072,1829539.8668,1739388.0224,2137494.8288,1852597.1632000003,2020959.1079999995,521173.76,296256.49,66990.44000000002,277583.89,181467.34999999998,143460.36,161941.81999999998,393560.06,362311.69,325672.64999999997,341221.1,327655.44999999995,462579.64999999997,423775.19000000006,258671.29,265972.69,240911.34999999998,314173.87,279978.3,295510.68,175002.89,219932.55,341204.18999999994,150191.81,1683991.09,1798941.6400000001,2254455.9400000004,1919144.45,2074302.4300000002,1738537.53,1595708.93,1639007.8499999999,1906766.4700000002,2486646.7400000007,2617668.43,2908230.84,3070539.28,0.06557377049180328,0.010309278350515464,0.01818181818181818,0.028368794326241134,0.031746031746031744,0.034782608695652174,0.009009009009009009,0.041237113402061855,0.06097560975609756,0.041666666666666664,0.1093073593073593,0.016129032258064516,0.06206896551724138,8534.990000000002,16413.27,11479.380000000008,78439.22,37602.759999999995,32142.260000000002,3245.9500000000003,13243.23,25718.58,20369.44,10243.140000000001,11841.560000000001,18634.109999999997,20339.61,10954.119999999999,3549.21,14646.100000000002,64782.67,3003.2099999999996,11574.56,32404.98,12427.68,6933.229999999999,85272.54
Red Noroeste,Zona Costa del Pacifico,Bahia Azul,"31.86, -116.6",Mexico,Baja California,Ensenada,26602394.426,28027275.054399885,29366618.19919998,30727029.839199886,31284184.1319999,33049942.60039999,33169591.0112,33219902.39639988,34277565.057999894,35921921.86439988,37939483.726,39103808.24879999,41387612.031199865,1528774.0368000001,1217366.9592,1797689.4996,2074575.76,2194658.8000000003,2302553.4603999997,2114909.7752,1828321.1687999999,1612752.2584000002,1605432.0916000002,1439535.2912,1245502.9128,1220432.0472000001,1471847.5424000002,1371723.1091999998,984852.2412,1256862.8144,1041952.5404,923891.9423999999,1080851.9671999998,1000375.3392,980116.5424,969142.426,845179.306,830710.8356,1604940.4808,161744.76,75084.72,205130.38,198041.82,139370.99,140283.47,153285.18,78005.59,67962.2,573117.5299999999,203261.28999999998,353827.81,372044.07,119414.42000000001,327300.85,235732.0,514494.61,269981.93,632801.38,276657.86,100330.02,82303.35,371686.15,85580.73,1754108.95,2210315.58,1824803.54,2118928.9399999995,1655276.21,1971528.6099999999,1403422.87,1521342.7000000002,1874795.76,2482405.0599999996,2639376.04,2491086.96,2929167.66,0.0379746835443038,0.0,0.009900990099009901,0.01020408163265306,0.017699115044247787,0.03614457831325301,0.008928571428571428,0.0449438202247191,0.029850746268656716,0.010101010101010102,0.021897810218978103,0.017094017094017096,0.009433962264150943,10927.510000000002,2358.65,38235.95,58537.259999999995,33576.35,46595.21,9770.289999999999,25848.879999999997,5180.97,14343.13,3336.91,5274.41,1851.6,1273.11,7926.68,5544.22,717.1400000000001,8436.8,5808.150000000001,16089.840000000002,60678.200000000004,86005.9,59116.83,11426.02
Red Noroeste,Zona Costa del Pacifico,Cabo Fuerte,"22.89, -109.91",Mexico,Baja California Sur,Cabo San Lucas,15445050.241199993,15841256.213200001,16376683.657999981,16724226.300800001,17013994.188799992,17776002.81039999,17407497.758399967,17968579.22519999,18395812.68639999,18653405.2912,18756734.6972,19148565.132799987,19362968.337199986,907462.796,853965.7544000001,823310.2808000002,1030662.0636,1332358.4676,1732634.7175999999,1580913.9699999997,1539938.2404,1529564.9156,1353045.6800000002,1227583.038,992727.0795999999,1126651.48,646431.6204,641924.3312000001,940791.1407999999,1185344.1872,940324.2652,517974.4936,374306.7376,748730.0376000002,935663.6336000001,584688.0332,563451.8496,1024954.7919999999,1037356.3243999998,122903.22,72048.46,246732.15000000002,98957.25,68927.56,104654.56,97365.5,268617.01,249373.96000000002,234779.29,147608.69,314302.68000000005,166912.55,191963.66,89977.34999999999,179790.33,216851.68,198863.28000000003,113988.59999999999,179131.0,447866.56,389176.51,167937.59,324733.31999999995,918661.5900000001,819615.95,929304.39,805336.09,976002.3399999999,623106.51,774038.5800000001,857907.4000000001,815439.01,982876.59,756497.94,1008049.37,792699.3700000001,0.024390243902439025,0.0,0.021739130434782608,0.0,0.0,0.02564102564102564,0.0,0.03571428571428571,0.0,0.04,0.0,0.023255813953488372,0.024390243902439025,1378.16,2926.1899999999996,26804.030000000002,45677.67,66.34999999999968,10585.35,15842.11,8053.679999999999,4201.39,1768.72,3791.09,2287.4300000000003,352.61,625.3,63789.96,-0.01,1080.39,1917.3000000000002,34260.66,17708.15,1784.37,24434.48,3094.5299999999993,4808.36
Red Noroeste,Zona Costa del Pacifico,Frontera Bravo,"32.37, -114.94",Mexico,Sonora,Rubén Gaxiola Romo,19762290.8868,20677222.23679999,21824703.22119998,22708514.266399987,23027551.151999976,23874824.19079996,24257026.67959997,24473207.851599965,25478959.365199964,26709397.923999984,28322123.983200002,29386195.778800003,31793930.57319999,1029414.7988000001,1384972.3511999997,1793706.5396,1919263.1140000003,1498642.2052000002,1233985.3104,1207420.8708,1036459.7292,1027750.2636000002,1175908.3447999998,1243664.8339999998,1584780.9060000002,1764072.2019999998,1401115.2968000001,1192361.2652,813696.8312,959434.0184,463204.5096,743709.7628,1027324.308,1365138.6884,1200611.99,1077806.268,1199295.4996000002,1573304.8272,1366372.9132,138741.78,433557.95000000007,303955.46,188690.97,314939.51,71349.19,101297.23,33142.53,78752.22,29357.260000000006,357151.39999999997,362583.01999999996,58173.61,151226.57,163056.58000000002,473447.32000000007,484281.96,227369.92000000004,466533.68,191454.13,320822.66000000003,254739.96999999997,79629.61,323870.62,1460724.0300000003,1286882.6800000002,1642132.7699999998,1389469.24,1523124.9900000002,1316747.6399999997,1046301.89,1187066.84,1551004.1300000001,1873486.0099999998,2283060.7600000002,2075515.6800000002,2770110.3199999994,0.015384615384615385,0.017241379310344827,0.014285714285714285,0.012048192771084338,0.08333333333333333,0.014285714285714285,0.038461538461538464,0.0,0.10256410256410256,0.016129032258064516,0.07742257742257742,0.027777777777777776,0.09353023909985936,4964.73,773.75,48727.060000000005,80133.58,31703.56,10162.68,1231.11,9650.550000000003,35755.64,9131.67,1098.68,2242.59,8224.69,3554.61,4383.33,195125.47,537.91,6036.11,15444.380000000001,3887.1099999999997,61876.47,10608.91,2404.7200000000003,16901.79
Red Noroeste,Zona Costa del Pacifico,Frontera Oeste,"32.53, -117.03",Mexico,Baja California,Tijuana,24471239.714399982,25314526.137199968,26346426.322799966,26795521.579599984,26762787.811599977,27973202.691999976,27929125.87999996,27748493.061199997,27745721.918399993,27986407.73159998,27789723.82639996,27575073.43199999,27891362.591199983,1482485.8011999996,1371623.43,1393700.5936000003,1530120.0196000002,1391546.6043999998,1447674.6612,1410695.9180000003,1109634.6804,1225841.0968000002,1097405.4099999997,1248033.9431999999,1360413.9508,1612402.1360000002,955142.064,1122417.3332,897405.6376000001,943232.5343999999,746227.994,505863.97239999997,668574.7428,1131706.5355999998,1450600.5436,1606411.4055999997,1450713.2064,1469833.1324000002,1658342.9855999998,359186.13,192788.68,93198.86,87357.09,127256.81,166948.30000000002,141469.19,127238.17999999998,96139.56,179199.71999999997,105621.23,246228.16,222931.33000000002,261463.65,169603.77999999997,317616.92000000004,191813.70999999996,166218.90000000002,267125.47000000003,275869.52,220448.63,277899.68,259580.35,76473.34,1034253.9600000002,1518361.63,1682769.5399999998,1224111.81,983793.45,1280010.55,1113781.1700000004,679225.0700000001,786589.97,1239629.2,721384.1799999999,859312.25,733449.05,0.11666666666666667,0.0,0.015625,0.013333333333333334,0.0,0.017857142857142856,0.03636363636363636,0.031746031746031744,0.0,0.017543859649122806,0.0,0.022727272727272728,0.0,54807.11,10113.71,13022.330000000004,44014.649999999994,74481.91,15869.11,56844.25000000001,21327.880000000005,22699.13,13581.85,443.7,76787.28,5496.35,1695.2400000000002,1826.2,2172.84,9608.650000000001,2762.8199999999997,52441.65,29991.57,2877.79,66762.06,10754.56,-1495.45
Red Noroeste,Zona Costa del Pacifico,Norte Mexicali,"32.68, -115.5",United States,California,Imperial County,6146392.035199998,7575630.305599989,8822243.792,9874639.7884,10798582.08519999,11705489.849999988,12069898.471199961,12865984.909999998,13780874.58159998,14844652.76599998,16170187.621999988,17042559.609599978,19172262.368,119605.9368,119605.9368,394097.9516,548072.336,715321.0676,793672.4088,878440.1427999999,905455.0315999999,788592.6692000001,449594.50000000006,595116.4176,623056.3104,781222.8076000002,333845.51840000006,731449.3088000001,692926.6512,603473.1436000001,480809.1516,599284.9204,421438.8824,275964.90160000004,629713.7764000001,607962.8895999999,647408.9892000001,1320390.6796000001,1311701.9304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207742.14,0.0,0.0,0.0,12522.41,0.0,139806.55000000002,0.0,154918.71,67590.03,212667.35,115760.37,100330.63999999998,92220.72,843487.32,1220672.41,1160189.25,994195.9299999999,1046625.62,956508.4199999999,550875.97,1051500.72,1022359.44,1372311.07,1520120.87,1337119.06,2185793.37,0.05714285714285714,0.022222222222222223,0.041666666666666664,0.06666666666666667,0.06521739130434782,0.02702702702702703,0.058823529411764705,0.03333333333333333,0.05263157894736842,0.017241379310344827,0.04225352112676056,0.016129032258064516,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,62.67,0.01,0.09,-0.09999999999999999,0.0,3285.56,250.4,796.54,948.98,4399.69,56517.48,125.25,2428.0,2502.18,6934.370000000001,1993.6900000000003,34456.579999999994,50882.15
Red Noroeste,Zona Costa del Pacifico,Plaza Pacifico,"32.42, -117.05",Mexico,Baja California,Playas de Rosarito,34918487.18599998,36175963.66799999,37490945.7279999,38281312.19159999,38754332.76119999,41017349.7076,38833999.05639986,38160161.386399984,38792551.50519998,39852348.30559997,41332318.37039998,41906603.34879987,43975182.52439995,1907425.8152000003,2409461.2923999997,2927900.1492,3266003.8276,3916683.7968000006,4346550.936000001,4003908.1215999997,3546639.8831999996,3299136.9432,2849551.2243999997,2548014.6056,2535578.812,2545344.7331999997,2504478.9904000005,2285714.9103999995,2394369.3776000002,2183193.296,2355071.31,2372472.0335999997,1433669.9588000001,1138328.3608,1362625.1899999997,1739364.0584000002,1774205.5344,1806806.55,1962472.5996,231845.40999999997,472087.3,256652.86,105375.82,327729.6,184490.06,309516.64,475225.54000000004,322093.29,276001.24999999994,115717.92,59210.43000000001,428860.45,260017.40000000002,435763.07,136674.76,601822.92,628499.68,976790.6100000001,497323.58999999997,481054.87000000005,580568.12,596782.92,213819.25,1976385.1,2084847.4800000002,2415902.8299999996,2170203.85,1358682.71,1506612.11,1332632.48,1298842.33,2025641.73,2561724.35,2933273.17,2374382.7600000002,2957380.52,0.043478260869565216,0.03260869565217391,0.0,0.009433962264150943,0.02127659574468085,0.015625,0.010416666666666666,0.03571428571428571,0.26639344262295084,0.031914893617021274,0.018518518518518517,0.017857142857142856,0.008620689655172414,44949.869999999995,0.0,2804.13,107244.27,22951.96,81481.39,39944.92,49669.719999999994,57864.64,15040.769999999999,13804.449999999999,2700.6599999999994,6526.259999999999,3651.31,97461.56000000001,10985.36,17416.16,41998.85999999999,21251.28,12572.859999999999,39377.83,48969.759999999995,48868.15,57578.270000000004
Red Noroeste,Zona Costa del Pacifico,Valle Mexicali,"32.65, -115.48",Mexico,Baja California,Mexicali,24525763.075999983,25425572.469199974,26921452.285199977,27654770.309599973,28124187.25,29328450.455599964,28961995.05559998,28955063.550399993,29932864.07639998,30909940.543599978,32001934.673999976,32085399.280800007,33625097.83079996,1252435.8155999999,1559910.5899999999,1793228.3968000002,1821664.0396000003,1810685.9028000003,1964161.0920000002,2045067.6187999998,1507461.1707999997,1428139.3624,1327085.4752000002,1592008.4900000002,1621520.8276000002,1437589.7456,1206613.0328000002,1165426.5452,1172837.2348000002,1194574.1584,1256920.7824000001,1179700.1064000002,964347.4528,753147.5047999999,1319418.6,1210577.5408,921267.8904,1530149.0364,1605399.0988,20501.56,177809.5,292735.8,102304.34000000001,173285.22,45363.45999999999,284560.69999999995,158090.99,134664.27,257896.39,245586.43,172998.6,151963.05000000002,89074.42,322992.68000000005,101368.74,302219.52999999997,415650.01,519885.92000000004,71441.85,117490.23999999999,245974.40000000002,163796.87,199223.08999999997,1402775.96,1465960.12,1944772.95,1554287.71,1260859.5299999998,1380216.2100000002,1034214.9500000001,1202038.7600000002,1628710.3700000003,1849033.4000000001,1849438.97,1419922.78,1754841.5900000003,0.1,0.0,0.03409090909090909,0.02,0.019230769230769232,0.03076923076923077,0.05063291139240506,0.014705882352941176,0.031746031746031744,0.043478260869565216,0.22459016393442624,0.02197802197802198,0.02531645569620253,25406.310000000005,28897.46,115360.08999999997,23170.55,12937.27,24215.51,9049.23,41928.280000000006,51327.73999999999,667.8800000000002,39378.99999999999,8739.939999999999,123131.69,5540.97,4425.43,6847.96,4464.15,31661.069999999996,98507.18,43895.05,29534.48,27941.57,29701.210000000006,42448.88999999999
Red Noroeste,Zona Desierto del Sol,Frontera Nogales,"31.34, -110.94",United States,Arizona,Santa Cruz County,26514173.148000002,27362049.058399983,28155896.81279997,28936195.70439998,29689445.965199955,30300478.657599967,30562244.305999987,31442416.509999976,32259128.92759998,33142239.454399887,33623085.5359999,33308787.118799992,34678622.754799865,1751997.6756,2021928.5331999997,2018054.2824,1751214.7432000001,1662287.3952000001,1552043.7028,1603595.9684000001,1787543.1932,2176782.3231999995,2565818.0984000005,2632611.9464000002,2242117.2283999994,2504635.5044,1305302.4516,978006.9964,788111.092,1101049.3295999998,1119504.53,1070455.8552,1455954.4792,1782733.1836,2070823.5712,1523000.9516,1537037.2539999997,1519813.8736,1669796.7999999998,223362.71,249041.08,232209.09,211153.83,314275.95,245743.37000000002,238213.57,274638.48,227563.56,226270.24000000002,366825.9099999999,464126.05,257209.63999999998,241710.63999999998,300064.73,204321.91999999998,560684.96,163087.28999999998,172183.77000000002,282147.92,201901.22999999998,450390.42999999993,749731.75,202448.19999999998,1204619.06,1561631.82,1477141.82,1609989.54,1470537.8900000001,1166432.0,1063670.6600000001,1447826.75,1445610.46,1448311.48,1256669.92,1473322.4500000002,1404526.89,0.0945945945945946,0.017241379310344827,0.019801980198019802,0.012987012987012988,0.02531645569620253,0.028169014084507043,0.02631578947368421,0.08,0.015384615384615385,0.0125,0.04854368932038835,0.024691358024691357,0.075,56103.25000000001,4207.19,21291.110000000004,39246.09,4800.07,10275.549999999997,6932.0599999999995,17297.16,28562.239999999998,8082.759999999998,2565.7599999999998,3220.5599999999995,825.45,4392.43,1326.31,6424.7300000000005,7340.58,6560.120000000001,11424.05,3728.46,6497.120000000001,8957.75,2286.92,10322.98
Red Noroeste,Zona Desierto del Sol,Hermosillo Norte,"29.12, -110.95",Mexico,Sonora,Hermosillo,2642447.2580000004,3472455.4375999994,4110510.7416000008,4569078.3936,5142076.817199998,5531636.8956,6076812.671599999,6624356.9416000005,7576051.936799998,8377832.8536,9607119.817200001,10869368.5672,12126555.522399997,0.0,54388.7388,134495.50519999999,161548.4992,129239.7572,157716.6804,164206.8488,147390.3016,224696.6808,284649.0764,283743.1424,431683.26159999997,414118.4776,167530.09759999998,145775.0432,58095.7376,157058.17599999998,183741.56999999998,144473.67839999998,214903.1636,207556.2588,244300.336,261332.90520000004,234765.522,385832.8648,643293.6308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25769.12,0.0,0.0,84781.03,0.0,18903.41,0.0,9691.07,20345.76,0.0,10599.3,527829.6699999999,740577.98,608308.6100000001,431133.91,550242.63,382752.47,534231.02,686896.3099999999,947421.0299999999,837052.3099999999,1223254.98,1358737.12,1317214.62,0.047619047619047616,0.0,0.05714285714285714,0.025,0.05,0.07692307692307693,0.0,0.08823529411764706,0.041666666666666664,0.0,0.09230769230769231,0.03571428571428571,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.21,1233.04,955.27,684.4599999999999,2349.3500000000004,1008.94,3651.8900000000003
